Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,1064,2540,326,159,182,0.005371,-0.002930,1.037598,1.312500,-3.753750,-0.122500,0.053874,-0.173594,-0.450264,,159,141,128,114,916,,,,,,,,,-49,15:03:36.532,
,,1065,2560,325,159,181,0.008301,-0.009766,1.033203,1.365000,-3.797500,-0.157500,0.056064,-0.172718,-0.437270,,157,139,126,114,915,,,,,,,,,-49,15:03:36.533,
,,1066,2580,326,159,182,0.002930,-0.005859,1.032715,1.356250,-3.692500,-0.175000,0.051830,-0.171404,-0.451432,,159,142,127,114,916,,,,,,,,,-49,15:03:36.562,
,,1067,2600,326,161,181,0.008789,-0.006836,1.035156,1.233750,-3.780000,-0.157500,0.057816,-0.169360,-0.452454,,158,139,125,115,915,,,,,,,,,-49,15:03:36.592,
,,1068,2620,328,160,181,0.009277,-0.002930,1.034668,1.338750,-3.745000,-0.210000,0.060444,-0.175054,-0.443986,,158,141,126,114,916,,,,,,,,,-49,15:03:36.592,
,,1069,2640,328,159,179,0.005859,-0.004883,1.034180,1.347500,-3.718750,-0.227500,0.052998,-0.171696,-0.442234,,158,141,125,116,915,,,,,,,,,-49,15:03:36.622,
,,1070,2660,327,160,182,0.003418,-0.004395,1.034180,1.330000,-3.797500,-0.122500,0.047596,-0.174032,-0.450848,,160,141,127,114,918,,,,,,,,,-49,15:03:36.652,
,,1071,2680,328,160,184,0.003418,-0.003906,1.034180,1.303750,-3.815000,-0.245000,0.047596,-0.174032,-0.450848,,158,141,128,114,916,,,,,,,,,-49,15:03:36.652,
,,1072,2700,325,158,181,0.002930,-0.003418,1.033691,1.330000,-3.666250,-0.166250,0.049494,-0.174470,-0.451578,,158,140,125,114,917,,,,,,,,,-49,15:03:36.682,
,,1073,2720,326,158,181,0.005859,-0.004883,1.034668,1.286250,-3.745000,-0.201250,0.056502,-0.172572,-0.441942,,160,141,125,113,916,,,,,,,,,-49,15:03:36.710,
,,1074,2740,328,158,180,0.005371,-0.002930,1.032715,1.400000,-3.832500,-0.122500,0.050078,-0.173156,-0.439314,,158,140,125,114,916,,,,,,,,,-49,15:03:36.720,
,,1075,2760,327,160,181,0.005371,-0.001953,1.033203,1.312500,-3.780000,-0.131250,0.052706,-0.175346,-0.443694,,158,141,128,115,916,,,,,,,,,-49,15:03:36.742,
,,1076,2780,328,158,183,0.007324,-0.005859,1.037109,1.277500,-3.806250,-0.175000,0.049932,-0.170090,-0.450702,,160,141,129,113,916,,,,,,,,,-49,15:03:36.771,
,,1077,2800,326,160,182,0.007324,-0.002441,1.035156,1.347500,-3.780000,-0.157500,0.049932,-0.170090,-0.450702,,160,140,125,114,916,,,,,,,,,-49,15:03:36.772,
,,1078,2820,326,159,181,0.003906,-0.005371,1.035645,1.286250,-3.780000,-0.113750,0.051684,-0.172134,-0.446030,,159,141,125,114,915,,,,,,,,,-49,15:03:36.800,
,,1079,2840,327,159,182,0.008301,-0.007812,1.032227,1.330000,-3.718750,-0.166250,0.055042,-0.171696,-0.449826,,158,139,125,115,915,,,,,,,,,-49,15:03:36.830,
,,1080,2860,327,157,181,0.004395,-0.004395,1.034668,1.303750,-3.858750,-0.175000,0.054312,-0.171258,-0.455666,,158,141,127,116,916,,,,,,,,,-49,15:03:36.832,
,,1081,2880,327,159,182,0.004883,-0.004883,1.036133,1.321250,-3.753750,-0.131250,0.054458,-0.171404,-0.447782,,159,140,125,114,918,,,,,,,,,-49,15:03:36.862,
,,1082,2900,325,158,182,0.004883,-0.007812,1.038574,1.330000,-3.701250,-0.183750,0.054458,-0.171404,-0.447782,,157,140,126,113,917,,,,,,,,,-49,15:03:36.890,
,,1083,2920,327,160,181,0.008301,-0.004883,1.034668,1.365000,-3.780000,-0.201250,0.049202,-0.173740,-0.447344,,158,139,125,114,916,,,,,,,,,-49,15:03:36.899,
,,1084,2940,328,160,181,0.006348,-0.003418,1.034180,1.312500,-3.736250,-0.105000,0.048764,-0.169944,-0.447928,,158,138,125,115,916,,,,,,,,,-49,15:03:36.922,
,,1085,2960,327,158,181,0.009766,-0.007324,1.034668,1.330000,-3.736250,-0.192500,0.048034,-0.176514,-0.440628,,158,142,127,115,915,,,,,,,,,-49,15:03:36.950,
,,1086,2980,326,160,183,0.005859,-0.002441,1.033691,1.382500,-3.823750,-0.148750,0.052998,-0.169214,-0.448366,,158,141,128,115,917,,,,,,,,,-49,15:03:36.951,
,,1087,3000,326,159,183,0.004395,-0.004395,1.034668,1.277500,-3.745000,-0.105000,0.052998,-0.169214,-0.448366,,157,141,125,113,916,,,,,,,,,-49,15:03:36.979,
,,1088,3020,327,159,181,0.003906,-0.002930,1.036133,1.356250,-3.745000,-0.131250,0.052122,-0.168922,-0.450410,,157,140,126,113,916,,,,,,,,,-49,15:03:37.010,
,,1089,3040,327,160,181,0.003906,-0.004395,1.034668,1.268750,-3.727500,-0.192500,0.050808,-0.173010,-0.437708,,159,140,124,114,916,,,,,,,,,-49,15:03:37.019,
,,1090,3060,328,159,181,0.006836,-0.007324,1.034668,1.286250,-3.666250,-0.201250,0.054166,-0.173448,-0.444278,,159,139,127,115,916,,,,,,,,,-49,15:03:37.041,
,,1091,3080,325,159,182,0.005859,-0.005859,1.037598,1.365000,-3.771250,-0.166250,0.053728,-0.172426,-0.456688,,159,141,128,113,917,,,,,,,,,-49,15:03:37.072,
,,1092,3100,326,158,183,0.005859,-0.004395,1.037598,1.400000,-3.850000,-0.166250,0.053728,-0.172426,-0.456688,,158,141,126,115,915,,,,,,,,,-49,15:03:37.072,
,,1093,3120,326,160,181,0.005371,-0.005371,1.036621,1.286250,-3.762500,-0.175000,0.050370,-0.175346,-0.435518,,158,141,125,115,916,,,,,,,,,-49,15:03:37.102,
,,1094,3140,326,159,181,0.003418,-0.006836,1.035645,1.330000,-3.780000,-0.122500,0.051392,-0.176222,-0.440628,,157,141,125,114,915,,,,,,,,,-49,15:03:37.132,
,,1095,3160,327,158,182,0.006836,-0.004395,1.031738,1.330000,-3.648750,-0.271250,0.052998,-0.171258,-0.442380,,159,142,128,117,917,,,,,,,,,-49,15:03:37.132,
,,1096,3180,326,159,182,0.006348,-0.003418,1.036133,1.312500,-3.815000,-0.122500,0.052268,-0.169944,-0.446030,,160,142,128,116,917,,,,,,,,,-49,15:03:37.162,
,,1097,3200,336,162,198,0.007812,-0.004395,1.038574,1.338750,-3.762500,-0.175000,0.053436,-0.170674,-0.445884,,171,150,134,122,917,,,,,,,,,-49,15:03:37.190,
,,1098,3220,328,162,186,0.008789,-0.005371,1.034180,1.268750,-3.753750,-0.061250,0.055918,-0.168776,-0.433620,,163,145,131,118,916,,,,,,,,,-49,15:03:37.219,
,,1099,3240,328,159,181,0.008789,-0.004883,1.034180,1.330000,-3.762500,-0.183750,0.057670,-0.174178,-0.434788,,161,142,128,116,915,,,,,,,,,-49,15:03:37.250,
,,1100,3260,327,159,181,0.008301,-0.002930,1.034180,1.400000,-3.780000,-0.306250,0.057670,-0.174178,-0.434788,,157,140,126,115,915,,,,,,,,,-49,15:03:37.280,
,,1101,3280,327,159,181,0.005859,-0.007812,1.040039,1.312500,-3.841250,-0.245000,0.052706,-0.169360,-0.445738,,160,139,126,115,915,,,,,,,,,-49,15:03:37.281,
,,1102,3300,327,159,181,0.004883,-0.005371,1.034668,1.435000,-3.788750,-0.131250,0.048910,-0.170674,-0.434350,,158,141,127,116,917,,,,,,,,,-49,15:03:37.311,
,,1103,3320,327,160,182,0.006348,-0.007324,1.035156,1.365000,-3.710000,-0.157500,0.052414,-0.173740,-0.443694,,158,142,127,113,915,,,,,,,,,-49,15:03:37.311,
,,1104,3340,327,158,181,0.008789,-0.008301,1.034180,1.295000,-3.780000,-0.253750,0.054312,-0.168192,-0.427926,,158,139,124,114,915,,,,,,,,,-49,15:03:37.340,
,,1105,3360,326,160,181,0.007812,-0.004883,1.035645,1.373750,-3.780000,-0.210000,0.054312,-0.168192,-0.427926,,157,139,125,114,916,,,,,,,,,-49,15:03:37.372,
,,1106,3380,326,160,181,0.003418,-0.009277,1.040527,1.303750,-3.727500,-0.192500,0.059568,-0.171404,-0.443402,,158,141,127,115,916,,,,,,,,,-49,15:03:37.372,
,,1107,3400,328,159,182,0.009277,-0.002930,1.036133,1.277500,-3.771250,-0.175000,0.050516,-0.172426,-0.446176,,159,141,127,116,918,,,,,,,,,-49,15:03:37.400,
,,1108,3420,325,160,182,0.005371,-0.005859,1.036133,1.338750,-3.745000,-0.131250,0.055480,-0.174616,-0.454352,,158,141,128,113,916,,,,,,,,,-49,15:03:37.429,
,,1109,3440,326,158,182,0.003418,-0.006836,1.035156,1.417500,-3.780000,-0.192500,0.058400,-0.170674,-0.445884,,157,141,124,115,915,,,,,,,,,-49,15:03:37.431,
,,1110,3460,328,158,181,0.005859,-0.003906,1.036133,1.260000,-3.797500,-0.122500,0.054020,-0.168338,-0.440044,,160,139,125,116,916,,,,,,,,,-49,15:03:37.460,
,,1111,3480,327,160,181,0.006348,-0.006836,1.037598,1.303750,-3.797500,-0.122500,0.054020,-0.168338,-0.440044,,158,142,125,116,915,,,,,,,,,-49,15:03:37.489,
,,1112,3500,328,160,182,0.002441,-0.006348,1.033203,1.303750,-3.736250,-0.140000,0.053436,-0.176076,-0.443256,,159,141,127,116,917,,,,,,,,,-49,15:03:37.498,
,,1113,3520,325,161,182,0.002441,-0.006348,1.032227,1.347500,-3.893750,-0.245000,0.051976,-0.178120,-0.432452,,158,141,128,114,916,,,,,,,,,-49,15:03:37.520,
,,1114,3540,325,159,182,0.006348,-0.005371,1.037109,1.347500,-3.675000,-0.253750,0.049494,-0.166440,-0.440920,,158,139,125,115,916,,,,,,,,,-49,15:03:37.581,
,,1115,3560,327,159,180,0.004883,-0.008301,1.037598,1.373750,-3.823750,-0.253750,0.057086,-0.172280,-0.440482,,158,141,125,114,916,,,,,,,,,-49,15:03:37.582,
,,1116,3580,327,158,182,0.005859,-0.002930,1.032715,1.347500,-3.823750,-0.113750,0.057086,-0.172280,-0.440482,,159,139,127,114,916,,,,,,,,,-49,15:03:37.583,
,,1117,3600,326,159,182,0.006836,-0.000977,1.037109,1.286250,-3.780000,-0.131250,0.052268,-0.171258,-0.442526,,158,139,128,116,916,,,,,,,,,-49,15:03:37.610,
,,1118,3620,326,159,182,0.002930,-0.005371,1.033691,1.338750,-3.710000,-0.192500,0.054458,-0.169214,-0.442526,,159,141,128,115,915,,,,,,,,,-49,15:03:37.611,
,,1119,3640,326,158,181,0.006836,-0.004395,1.036133,1.417500,-3.762500,-0.140000,0.056648,-0.174616,-0.440044,,157,140,125,115,917,,,,,,,,,-49,15:03:37.642,
,,1120,3660,327,160,182,0.006836,-0.005859,1.036621,1.330000,-3.841250,-0.175000,0.055918,-0.173886,-0.438876,,158,140,125,114,916,,,,,,,,,-49,15:03:37.671,
,,1121,3680,327,159,180,0.008301,-0.012695,1.031738,1.295000,-3.815000,-0.166250,0.055918,-0.173886,-0.438876,,158,139,127,116,915,,,,,,,,,-49,15:03:37.672,
,,1122,3700,325,160,182,0.003906,-0.005859,1.039551,1.277500,-3.727500,-0.227500,0.057524,-0.170528,-0.443694,,160,140,128,115,917,,,,,,,,,-49,15:03:37.700,
,,1123,3720,325,158,182,0.007324,-0.006348,1.037598,1.347500,-3.780000,-0.140000,0.056210,-0.171988,-0.442234,,159,142,127,113,918,,,,,,,,,-49,15:03:37.729,
,,1124,3740,325,158,182,0.007324,-0.006348,1.036133,1.382500,-3.788750,-0.166250,0.054896,-0.171842,-0.442818,,157,141,123,113,917,,,,,,,,,-49,15:03:37.731,
,,1125,3760,327,160,182,0.003418,-0.004395,1.032227,1.382500,-3.788750,-0.192500,0.054166,-0.168046,-0.456834,,158,141,126,114,917,,,,,,,,,-49,15:03:37.760,
,,1126,3780,326,158,181,0.007812,-0.004883,1.034668,1.365000,-3.710000,-0.306250,0.054166,-0.168046,-0.456834,,160,140,126,117,917,,,,,,,,,-49,15:03:37.790,
,,1127,3800,328,159,182,0.003418,-0.006348,1.032715,1.312500,-3.780000,-0.131250,0.048034,-0.167462,-0.449972,,160,141,126,116,916,,,,,,,,,-49,15:03:37.799,
,,1128,3820,325,158,182,0.001953,-0.003906,1.032715,1.312500,-3.850000,-0.105000,0.051246,-0.172280,-0.452454,,157,141,127,115,917,,,,,,,,,-49,15:03:37.820,
,,1129,3840,328,158,181,0.008789,-0.007324,1.035645,1.295000,-3.736250,-0.175000,0.052414,-0.172280,-0.449096,,159,141,127,116,917,,,,,,,,,-49,15:03:37.849,
,,1130,3860,326,158,184,0.007812,-0.008301,1.038086,1.277500,-3.745000,-0.210000,0.055480,-0.169798,-0.439898,,157,141,126,114,917,,,,,,,,,-49,15:03:37.880,
,,1131,3880,327,158,182,0.006348,-0.003906,1.035645,1.373750,-3.832500,-0.175000,0.047450,-0.171550,-0.445738,,157,138,125,114,916,,,,,,,,,-49,15:03:37.910,
,,1132,3900,326,161,182,0.005859,-0.005371,1.037598,1.365000,-3.727500,-0.227500,0.054312,-0.174908,-0.441358,,158,142,126,115,917,,,,,,,,,-49,15:03:37.911,
,,1133,3920,327,161,180,0.006836,-0.006348,1.035645,1.373750,-3.762500,-0.131250,0.054312,-0.174908,-0.441358,,158,140,124,115,916,,,,,,,,,-49,15:03:37.911,
,,1134,3940,326,157,181,0.009277,-0.004883,1.036133,1.373750,-3.858750,-0.157500,0.058838,-0.175054,-0.441066,,157,141,127,116,916,,,,,,,,,-49,15:03:37.973,
,,1135,3960,325,158,183,0.006348,-0.005371,1.035645,1.295000,-3.701250,-0.140000,0.052852,-0.179142,-0.438292,,158,141,128,114,915,,,,,,,,,-49,15:03:37.973,
,,1136,3980,327,160,183,0.003418,-0.004883,1.034668,1.321250,-3.745000,-0.192500,0.051100,-0.176952,-0.445738,,158,140,127,114,917,,,,,,,,,-49,15:03:37.974,
,,1137,4000,327,159,182,0.004395,-0.003906,1.033203,1.268750,-3.806250,-0.210000,0.051830,-0.173156,-0.452746,,160,141,126,113,916,,,,,,,,,-49,15:03:38.001,
,,1138,4020,326,162,181,0.004395,-0.006836,1.036621,1.303750,-3.762500,-0.157500,0.051830,-0.174470,-0.445008,,158,140,125,114,917,,,,,,,,,-49,15:03:38.030,
,,1139,4040,326,160,181,0.005859,-0.000977,1.036621,1.312500,-3.780000,-0.192500,0.051830,-0.174470,-0.445008,,160,141,125,115,917,,,,,,,,,-49,15:03:38.032,
,,1140,4060,325,159,183,0.007812,-0.002930,1.038574,1.295000,-3.736250,-0.210000,0.056502,-0.169214,-0.452162,,160,142,127,116,917,,,,,,,,,-49,15:03:38.060,
,,1141,4080,328,159,181,0.003418,-0.001953,1.036621,1.347500,-3.762500,-0.236250,0.053144,-0.173156,-0.452746,,158,140,125,115,918,,,,,,,,,-49,15:03:38.089,
,,1142,4100,327,162,182,0.004883,-0.001953,1.031250,1.356250,-3.736250,-0.218750,0.052414,-0.177244,-0.439022,,158,142,124,114,916,,,,,,,,,-49,15:03:38.099,
,,1143,4120,329,161,182,0.004395,-0.004395,1.035645,1.277500,-3.780000,-0.218750,0.052998,-0.175054,-0.444424,,158,140,125,115,916,,,,,,,,,-49,15:03:38.120,
,,1144,4140,326,158,183,0.003906,-0.005371,1.037109,1.321250,-3.788750,-0.201250,0.052998,-0.175054,-0.444424,,160,141,127,115,917,,,,,,,,,-49,15:03:38.149,
,,1145,4160,328,157,181,0.006836,-0.006348,1.037598,1.277500,-3.823750,-0.227500,0.054020,-0.174470,-0.446030,,158,140,126,114,916,,,,,,,,,-49,15:03:38.151,
,,1146,4180,326,158,181,0.010742,-0.008301,1.033691,1.347500,-3.710000,-0.218750,0.059860,-0.177390,-0.450702,,157,140,128,114,916,,,,,,,,,-49,15:03:38.209,
,,1147,4200,326,159,182,0.006348,-0.004883,1.033203,1.286250,-3.771250,-0.192500,0.059860,-0.177390,-0.450702,,157,140,126,114,917,,,,,,,,,-49,15:03:38.222,
,,1148,4220,326,161,181,0.004883,-0.004395,1.035645,1.295000,-3.771250,-0.131250,0.055772,-0.179872,-0.455374,,158,141,125,114,916,,,,,,,,,-49,15:03:38.242,
,,1149,4240,326,162,181,0.005859,-0.005371,1.040527,1.373750,-3.753750,-0.078750,0.051684,-0.179288,-0.440336,,158,140,125,115,917,,,,,,,,,-49,15:03:38.272,
,,1150,4260,326,159,183,0.005859,-0.003906,1.036621,1.338750,-3.762500,-0.201250,0.049202,-0.170966,-0.438292,,159,140,127,115,916,,,,,,,,,-49,15:03:38.272,
,,1151,4280,325,158,183,0.008789,-0.004883,1.036133,1.321250,-3.718750,-0.166250,0.055626,-0.177974,-0.446906,,157,141,129,114,916,,,,,,,,,-49,15:03:38.300,
,,1152,4300,325,159,181,0.007324,-0.007324,1.035156,1.365000,-3.666250,-0.210000,0.055626,-0.177974,-0.446906,,160,142,126,113,917,,,,,,,,,-49,15:03:38.330,
,,1153,4320,326,161,181,0.008301,-0.007812,1.035156,1.391250,-3.701250,-0.166250,0.052560,-0.173156,-0.446468,,158,141,125,114,916,,,,,,,,,-49,15:03:38.332,
,,1154,4340,329,159,179,0.004395,-0.007812,1.039062,1.347500,-3.771250,-0.113750,0.056502,-0.178996,-0.444862,,159,139,125,116,917,,,,,,,,,-49,15:03:38.362,
,,1155,4360,328,159,182,0.004395,-0.001953,1.035156,1.330000,-3.771250,-0.245000,0.051684,-0.170090,-0.432452,,160,141,128,116,916,,,,,,,,,-49,15:03:38.392,
,,1156,4380,326,159,183,0.002930,-0.004883,1.032715,1.295000,-3.771250,-0.280000,0.052998,-0.176660,-0.450264,,159,142,129,116,916,,,,,,,,,-49,15:03:38.392,
,,1157,4400,326,160,183,0.004883,-0.004395,1.033691,1.365000,-3.780000,-0.131250,0.052998,-0.176660,-0.450264,,157,141,126,114,916,,,,,,,,,-49,15:03:38.422,
,,1158,4420,326,158,182,0.006348,-0.005859,1.035156,1.330000,-3.806250,-0.140000,0.055626,-0.175054,-0.463988,,157,142,125,113,916,,,,,,,,,-49,15:03:38.451,
,,1159,4440,327,161,181,0.004395,-0.006836,1.039551,1.365000,-3.780000,-0.227500,0.051830,-0.176076,-0.453184,,158,140,124,116,917,,,,,,,,,-49,15:03:38.452,
,,1160,4460,326,161,183,0.006348,-0.007324,1.035645,1.338750,-3.850000,-0.183750,0.051684,-0.179726,-0.451432,,159,141,128,116,916,,,,,,,,,-49,15:03:38.479,
,,1161,4480,326,157,183,0.009766,-0.009277,1.034180,1.356250,-3.762500,-0.183750,0.052706,-0.176806,-0.456834,,161,141,128,115,917,,,,,,,,,-49,15:03:38.509,
,,1162,4500,326,158,182,0.005371,-0.004883,1.038086,1.373750,-3.780000,-0.192500,0.052706,-0.176806,-0.456834,,159,141,126,114,916,,,,,,,,,-49,15:03:38.518,
,,1163,4520,327,158,182,0.004395,-0.003906,1.034668,1.365000,-3.797500,-0.175000,0.051538,-0.172718,-0.442380,,160,142,126,113,916,,,,,,,,,-49,15:03:38.540,
,,1164,4540,326,159,182,0.001953,-0.005371,1.033203,1.303750,-3.762500,-0.131250,0.048180,-0.172864,-0.440920,,158,141,125,116,916,,,,,,,,,-49,15:03:38.570,
,,1165,4560,328,160,181,0.004395,-0.006348,1.036133,1.251250,-3.718750,-0.201250,0.049348,-0.176076,-0.448220,,159,142,128,116,916,,,,,,,,,-49,15:03:38.571,
,,1166,4580,326,160,181,0.003906,-0.002930,1.033691,1.382500,-3.727500,-0.210000,0.055188,-0.171112,-0.440628,,159,141,126,115,916,,,,,,,,,-49,15:03:38.600,
,,1167,4600,326,159,183,0.004395,-0.004395,1.032715,1.330000,-3.797500,-0.236250,0.055188,-0.171112,-0.440628,,158,142,127,114,916,,,,,,,,,-49,15:03:38.630,
,,1168,4620,326,160,182,0.008789,-0.003906,1.034668,1.365000,-3.683750,-0.166250,0.053874,-0.175638,-0.440774,,160,139,125,114,917,,,,,,,,,-49,15:03:38.631,
,,1169,4640,327,159,181,0.004883,-0.007812,1.037598,1.330000,-3.780000,-0.105000,0.052268,-0.175492,-0.440482,,158,139,123,113,916,,,,,,,,,-49,15:03:38.659,
,,1170,4660,327,159,181,0.008301,-0.004883,1.033691,1.330000,-3.780000,-0.218750,0.050954,-0.173886,-0.445738,,158,139,125,116,916,,,,,,,,,-49,15:03:38.690,
,,1171,4680,326,160,183,0.005371,-0.005371,1.034180,1.242500,-3.780000,-0.183750,0.056210,-0.175200,-0.444132,,159,140,129,115,916,,,,,,,,,-49,15:03:38.691,
,,1172,4700,327,159,183,0.005859,-0.003418,1.036621,1.268750,-3.727500,-0.245000,0.055334,-0.179872,-0.441942,,158,142,127,115,914,,,,,,,,,-49,15:03:38.719,
,,1173,4720,326,162,182,0.003906,-0.005859,1.033691,1.312500,-3.780000,-0.183750,0.055334,-0.179872,-0.441942,,159,141,125,113,917,,,,,,,,,-49,15:03:38.750,
,,1174,4740,327,160,181,0.002441,-0.003906,1.035645,1.347500,-3.683750,-0.166250,0.052122,-0.175784,-0.444716,,159,140,124,116,918,,,,,,,,,-49,15:03:38.752,
,,1175,4760,327,160,181,0.007812,-0.007324,1.036133,1.286250,-3.797500,-0.166250,0.054750,-0.178120,-0.440044,,158,139,126,116,917,,,,,,,,,-49,15:03:38.811,
,,1176,4780,327,158,182,0.006348,-0.006836,1.037109,1.321250,-3.815000,-0.262500,0.052414,-0.177536,-0.438876,,158,140,127,115,918,,,,,,,,,-49,15:03:38.871,
,,1177,4800,328,158,184,0.008789,-0.007324,1.033203,1.356250,-3.815000,-0.192500,0.053582,-0.174470,-0.450410,,158,141,130,114,917,,,,,,,,,-49,15:03:38.872,
,,1178,4820,326,158,181,0.002930,-0.004395,1.034180,1.286250,-3.797500,-0.157500,0.053582,-0.174470,-0.450410,,158,141,125,114,917,,,,,,,,,-49,15:03:38.872,
,,1179,4840,325,160,181,0.003906,-0.008301,1.031738,1.347500,-3.745000,-0.157500,0.053582,-0.176222,-0.441212,,158,140,125,115,916,,,,,,,,,-49,15:03:38.877,
,,1180,4860,327,159,181,0.005859,-0.006836,1.036133,1.365000,-3.788750,-0.210000,0.053582,-0.173740,-0.443694,,158,140,126,114,917,,,,,,,,,-49,15:03:38.877,
,,1181,4880,327,158,181,0.004395,-0.008301,1.040039,1.382500,-3.780000,-0.253750,0.053144,-0.171258,-0.446614,,161,139,129,114,914,,,,,,,,,-49,15:03:38.902,
,,1182,4900,325,158,182,0.007812,-0.004883,1.036621,1.321250,-3.771250,-0.183750,0.048910,-0.169214,-0.449826,,158,142,127,113,914,,,,,,,,,-49,15:03:38.932,
,,1183,4920,327,159,181,0.007812,-0.002441,1.036133,1.233750,-3.683750,-0.227500,0.048910,-0.169214,-0.449826,,159,140,126,114,918,,,,,,,,,-49,15:03:38.932,
,,1184,4940,327,160,182,0.002441,-0.001465,1.034668,1.242500,-3.753750,-0.183750,0.054166,-0.173740,-0.460776,,158,139,125,115,916,,,,,,,,,-49,15:03:38.960,
,,1185,4960,325,160,182,0.000977,-0.007324,1.032715,1.391250,-3.736250,-0.175000,0.052122,-0.170966,-0.446760,,159,139,127,114,915,,,,,,,,,-49,15:03:38.989,
,,1186,4980,327,160,181,0.003418,-0.002441,1.034668,1.373750,-3.727500,-0.201250,0.050078,-0.174908,-0.440920,,158,139,125,113,916,,,,,,,,,-49,15:03:38.997,
,,1187,5000,328,158,181,0.002930,-0.006348,1.033691,1.330000,-3.718750,-0.131250,0.051392,-0.170820,-0.447636,,158,140,127,114,916,,,,,,,,,-49,15:03:39.019,
,,1188,5020,327,160,182,0.004883,-0.009766,1.040527,1.260000,-3.727500,-0.131250,0.051830,-0.173886,-0.453914,,160,140,129,116,916,,,,,,,,,-49,15:03:39.050,
,,1189,5040,326,160,183,0.006348,-0.003418,1.034668,1.347500,-3.780000,-0.166250,0.051684,-0.169798,-0.450264,,159,141,127,114,917,,,,,,,,,-49,15:03:39.051,
,,1190,5060,326,160,181,0.008789,-0.003906,1.031738,1.277500,-3.753750,-0.131250,0.051684,-0.169798,-0.450264,,158,140,125,115,915,,,,,,,,,-49,15:03:39.080,
